,Survived,Pclass,Sex,Fare,Embarked,Deck,Age_cat,Tickets,is_crew,mean_fares,Title,Family,Family_classif,Age_gender
786,1,3,female,2.0143428636837015,S,N,Teen,D,0,2.396079697380563,Miss.,1,Little,female_Teen
787,0,3,male,3.371596911885865,Q,N,Child,D,0,2.396079697380563,Master.,6,High,male_Child
788,1,3,male,3.0240767465631335,S,N,Child,C,0,2.396079697380563,Master.,4,Moderate,male_Child
789,0,1,male,4.37197629882038,C,B,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
790,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
791,0,2,male,3.258096538021482,S,N,Teen,D,0,2.8310588265196923,Mr.,1,Little,male_Teen
792,0,3,female,4.242045918369452,S,N,Adult,C,0,2.396079697380563,Miss.,11,High,female_Adult
793,0,1,male,3.424125837416519,C,N,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
794,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
795,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
796,1,1,female,3.255369746779992,S,D,Adult,D,0,4.078828900431776,Others,1,Little,female_Adult
797,1,3,female,2.161401640752305,S,N,Adult,D,0,2.396079697380563,Mrs.,1,Little,female_Adult
798,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
799,0,3,female,3.184284380098582,S,N,Adult,D,0,2.396079697380563,Mrs.,3,Moderate,female_Adult
800,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
801,1,2,female,3.2676659890376327,S,N,Adult,C,0,2.8310588265196923,Mrs.,3,Moderate,female_Adult
802,1,1,male,4.787491742782046,S,B,Child,D,0,4.078828900431776,Master.,4,Moderate,male_Child
803,1,3,male,2.1420289418682694,C,N,Child,D,0,2.396079697380563,Master.,2,Little,male_Child
804,1,3,male,1.9423323277074294,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
805,0,3,male,2.0509134580652977,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
806,0,1,male,0.0,S,A,Adult,D,1,4.078828900431776,Mr.,1,Little,male_Adult
807,0,3,female,2.0509134580652977,S,N,Teen,D,0,2.396079697380563,Miss.,1,Little,female_Teen
808,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
809,1,1,female,3.9721769282478934,S,E,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
810,0,3,male,2.0652792278673315,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
811,0,3,male,3.184284380098582,S,N,Adult,A,0,2.396079697380563,Mr.,1,Little,male_Adult
812,0,2,male,2.3513752571634776,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
813,0,3,female,3.442819056352975,S,N,Child,D,0,2.396079697380563,Miss.,7,High,female_Child
814,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
815,0,1,male,0.0,S,B,Adult,D,1,4.078828900431776,Mr.,1,Little,male_Adult
816,0,3,female,2.0700223197633445,S,N,Adult,S,0,2.396079697380563,Miss.,1,Little,female_Adult
817,0,2,male,3.6110314197155664,C,N,Adult,S,0,2.8310588265196923,Mr.,3,Moderate,male_Adult
818,0,3,male,1.864080130807681,S,N,Adult,C,0,2.396079697380563,Mr.,1,Little,male_Adult
819,0,3,male,3.32862668882732,S,N,Child,D,0,2.396079697380563,Master.,6,High,male_Child
820,1,1,female,4.537961436294641,S,B,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
821,1,3,male,2.1590033645160216,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
822,0,1,male,0.0,S,N,Adult,D,1,4.078828900431776,Others,1,Little,male_Adult
823,1,3,female,2.5237266416375825,S,E,Adult,D,0,2.396079697380563,Mrs.,2,Little,female_Adult
824,0,3,male,3.6810362766529106,S,N,Child,D,0,2.396079697380563,Master.,6,High,male_Child
825,0,3,male,1.9387416595767009,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
826,0,3,male,4.034166299106131,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
827,1,2,male,3.6110314197155664,C,N,Child,S,0,2.8310588265196923,Master.,3,Moderate,male_Child
828,1,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
829,1,1,female,4.382026634673881,S,B,Adult,D,0,4.078828900431776,Mrs.,1,Little,female_Adult
830,1,3,female,2.6709850297651974,C,N,Teen,D,0,2.396079697380563,Mrs.,2,Little,female_Teen
831,1,2,male,2.9311937524164198,S,N,Child,D,0,2.8310588265196923,Master.,3,Moderate,male_Child
832,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
833,0,3,male,2.061048420562944,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
834,0,3,male,2.1162555148025524,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
835,1,1,female,4.4207460202604185,C,E,Adult,P,0,4.078828900431776,Miss.,3,Moderate,female_Adult
836,0,3,male,2.1590033645160216,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
837,0,3,male,2.0856720914304723,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
838,1,3,male,4.034166299106131,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
839,1,1,male,3.391147045808654,C,C,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
840,0,3,male,2.0700223197633445,S,N,Teen,S,0,2.396079697380563,Mr.,1,Little,male_Teen
841,0,2,male,2.3513752571634776,S,N,Teen,S,0,2.8310588265196923,Mr.,1,Little,male_Teen
842,1,1,female,3.4339872044851463,C,N,Adult,D,0,4.078828900431776,Miss.,1,Little,female_Adult
843,0,3,male,1.8621402659898545,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
844,0,3,male,2.1590033645160216,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
845,0,3,male,2.0215475632609334,S,N,Adult,C,0,2.396079697380563,Mr.,1,Little,male_Adult
846,0,3,male,4.242045918369452,S,N,Adult,C,0,2.396079697380563,Mr.,11,High,male_Adult
847,0,3,male,2.0663309725297405,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
848,0,2,male,3.4965075614664802,S,N,Adult,D,0,2.8310588265196923,Others,2,Little,male_Adult
849,1,1,female,4.489806471412939,C,C,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
850,0,3,male,3.442819056352975,S,N,Child,D,0,2.396079697380563,Master.,7,High,male_Child
851,0,3,male,2.0509134580652977,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
852,0,3,female,2.7243040552851014,C,N,Child,D,0,2.396079697380563,Miss.,3,Moderate,female_Child
853,1,1,female,3.673765816303888,S,D,Teen,P,0,4.078828900431776,Miss.,2,Little,female_Teen
854,0,2,female,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mrs.,2,Little,female_Adult
855,1,3,female,2.2353763433005955,S,N,Teen,D,0,2.396079697380563,Mrs.,2,Little,female_Teen
856,1,1,female,5.1051372686027685,S,N,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
857,1,1,male,3.279029747687948,S,E,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
858,1,3,female,2.957942136638392,C,N,Adult,D,0,2.396079697380563,Mrs.,4,Moderate,female_Adult
859,0,3,male,1.9781283799793465,C,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
860,0,3,male,2.6467632766784814,S,N,Adult,D,0,2.396079697380563,Mr.,3,Moderate,male_Adult
861,0,2,male,2.4423470353692043,S,N,Adult,D,0,2.8310588265196923,Mr.,2,Little,male_Adult
862,1,1,female,3.255369746779992,S,D,Adult,D,0,4.078828900431776,Mrs.,1,Little,female_Adult
863,0,3,female,4.242045918369452,S,N,Adult,C,0,2.396079697380563,Miss.,11,High,female_Adult
864,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mr.,1,Little,male_Adult
865,1,2,female,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Mrs.,1,Little,female_Adult
866,1,2,female,2.6288843311163475,C,N,Adult,S,0,2.8310588265196923,Miss.,2,Little,female_Adult
867,0,1,male,3.921890164505806,S,A,Adult,P,0,4.078828900431776,Mr.,1,Little,male_Adult
868,0,3,male,2.2512917986064953,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
869,1,3,male,2.409940617298087,S,N,Child,D,0,2.396079697380563,Master.,3,Moderate,male_Child
870,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
871,1,1,female,3.961845018011234,S,D,Adult,D,0,4.078828900431776,Mrs.,3,Moderate,female_Adult
872,0,1,male,1.6094379124341003,S,B,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
873,0,3,male,2.1972245773362196,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
874,1,2,female,3.1780538303479458,C,N,Adult,P,0,2.8310588265196923,Mrs.,2,Little,female_Adult
875,1,3,female,1.9775472339984959,C,N,Teen,D,0,2.396079697380563,Miss.,1,Little,female_Teen
876,0,3,male,2.287044968312313,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
877,0,3,male,2.0663309725297405,S,N,Teen,D,0,2.396079697380563,Mr.,1,Little,male_Teen
878,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
879,1,1,female,4.4207460202604185,C,C,Adult,D,0,4.078828900431776,Mrs.,2,Little,female_Adult
880,1,2,female,3.258096538021482,S,N,Adult,D,0,2.8310588265196923,Mrs.,2,Little,female_Adult
881,0,3,male,2.0663309725297405,S,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
882,0,3,female,2.352964469886197,S,N,Adult,D,0,2.396079697380563,Miss.,1,Little,female_Adult
883,0,2,male,2.3513752571634776,S,N,Adult,C,0,2.8310588265196923,Mr.,1,Little,male_Adult
884,0,3,male,1.9530276168241774,S,N,Adult,S,0,2.396079697380563,Mr.,1,Little,male_Adult
885,0,3,female,3.371596911885865,Q,N,Adult,D,0,2.396079697380563,Mrs.,6,High,female_Adult
886,0,2,male,2.5649493574615367,S,N,Adult,D,0,2.8310588265196923,Others,1,Little,male_Adult
887,1,1,female,3.4011973816621555,S,B,Teen,D,0,4.078828900431776,Miss.,1,Little,female_Teen
888,0,3,female,3.1548704948922883,S,N,Adult,W,0,2.396079697380563,Miss.,4,Moderate,female_Adult
889,1,1,male,3.4011973816621555,C,C,Adult,D,0,4.078828900431776,Mr.,1,Little,male_Adult
890,0,3,male,2.0476928433652555,Q,N,Adult,D,0,2.396079697380563,Mr.,1,Little,male_Adult
